0
765
952
849
346
684
118
633
290
784
262
420
460
841
656
104
166
506
674
155
713
422
438
679
550
670
29
693
548
534
273
494
361
604
711
597
881
276
9
336
798
960
437
491
74
987
80
922
999
497
355
607
363
114
800
394
817
135
318
939
86
845
895
77
745
93
333
471
934
475
227
260
789
622
427
743
466
769
615
304
982
465
282
381
279
945
364
605
148
853
451
770
801
1
379
209
560
266
216
33
338
608
661
631
172
698
452
761
504
126
313
947
408
900
325
629
353
721
949
913
38
69
421
807
461
197
307
315
533
556
111
140
270
802
212
570
666
558
856
937
428
493
339
202
470
584
902
933
755
425
351
334
268
639
359
84
971
894
873
830
191
577
157
450
814
229
40
501
838
595
546
899
831
523
758
386
930
393
988
600
85
130
94
316
409
448
129
430
919
614
264
383
481
754
915
377
152
254
944
702
193
628
537
391
549
850
791
246
25
502
706
762
228
372
330
362
602
768
187
815
963
852
302
959
105
646
368
278
477
924
748
854
565
110
522
206
580
906
210
799
371
416
410
521
898
780
192
47
731
691
794
251
601
380
889
503
564
896
995
16
585
462
797
219
655
588
134
877
756
291
740
28
738
543
297
149
552
654
26
541
389
712
280
876
781
974
399
759
677
20
153
685
296
736
479
724
651
843
489
455
948
752
83
914
878
195
320
715
15
331
783
965
875
388
864
513
265
46
419
619
574
183
818
623
27
961
82
199
621
347
855
542
642
932
538
837
951
884
966
579
750
263
719
289
732
566
415
467
194
641
68
300
535
401
718
962
927
528
360
456
396
98
447
397
634
167
64
182
376
811
857
11
946
680
220
139
699
997
345
454
813
90
860
60
72
179
819
938
652
825
433
164
122
189
777
154
159
704
808
803
387
822
609
967
662
912
308
185
955
500
686
429
208
582
255
310
510
976
79
545
55
863
669
774
832
45
992
746
709
442
23
250
221
568
592
311
57
492
132
653
108
324
226
115
983
953
483
496
113
518
563
616
626
328
70
309
65
123
8
275
349
663
805
972
51
350
671
312
190
370
786
3
156
942
826
124
128
106
37
319
576
744
620
322
644
158
293
476
160
767
782
222
406
285
184
956
606
168
230
484
61
150
495
96
624
301
515
121
840
358
76
980
726
665
664
525
112
866
848
367
14
828
170
468
398
844
812
261
968
569
2
931
402
890
659
231
50
517
645
6
737
572
196
348
753
342
141
658
269
879
921
486
480
171
868
547
590
142
981
897
617
439
499
97
13
444
332
337
697
224
445
694
516
700
323
207
225
343
723
950
562
834
7
490
31
458
133
145
923
432
87
239
169
203
886
131
284
908
390
544
286
426
871
729
30
21
256
859
760
434
887
823
277
907
720
327
245
271
306
143
870
34
869
49
918
352
771
672
119
354
382
575
374
253
730
673
457
954
56
258
404
414
4
95
88
733
867
827
235
637
630
329
739
127
73
920
294
52
201
116
524
635
901
917
990
689
957
888
581
357
717
909
267
411
173
532
299
215
650
340
785
847
53
151
603
403
846
424
557
59
905
839
903
478
926
842
880
687
599
109
136
305
198
591
553
509
288
321
176
555
728
787
249
970
366
820
243
904
244
683
519
498
806
883
640
200
705
583
99
512
186
984
204
613
384
341
248
722
578
788
472
530
766
89
317
725
117
964
996
147
682
214
688
991
892
443
48
776
676
405
407
514
18
505
969
369
998
678
75
872
165
295
400
935
809
463
44
412
39
985
473
259
163
936
423
507
138
234
436
573
649
790
71
180
24
356
435
625
681
385
42
551
459
977
175
596
292
587
314
41
287
232
67
874
453
63
795
668
660
835
252
54
378
589
695
211
885
240
283
326
910
242
747
395
35
485
612
441
858
763
174
567
943
928
36
32
236
162
861
102
833
643
714
247
657
536
993
144
218
81
708
335
205
916
594
696
829
973
793
593
773
488
979
734
272
648
213
107
929
146
440
125
741
66
303
561
540
891
161
716
792
851
418
707
690
772
796
464
893
10
824
217
710
137
344
675
449
19
238
742
632
101
586
627
103
925
58
511
986
701
78
821
751
882
22
531
610
417
487
527
17
554
978
373
233
539
392
188
775
482
836
636
989
223
598
178
257
779
810
667
446
638
281
43
804
757
431
100
469
958
559
618
749
571
911
611
375
365
12
241
91
177
298
62
975
647
735
764
181
92
526
692
529
816
941
237
940
865
703
274
413
778
474
994
120
727
508
520
862
5
